운행일자,정산사ID,가상카드번호,정산지역코드,카드구분코드,정산사차량ID,교통수단코드,정산사노선ID,승차일시,정산사승차정류장ID,하차일시,정산사하차정류장ID,트랜잭션ID,환승건수,이용자유형코드(시스템),이용자수,이용거리,탑승시간
20240127,03,100035000646,MM101,C,143700646,1,43700646,20240128040000,STOP0009,20240128043000,STOP0012,046,1,04,1,4262,12
20240127,03,100035000647,MM101,C,143700647,1,43700647,20240128050000,STOP0009,20240128053000,STOP0007,047,0,03,1,14320,47
20240128,03,100035000648,MM101,C,143700648,1,43700648,20240128060000,STOP0007,20240128063000,STOP0013,048,1,03,1,19491,46
20240128,03,100035000649,MM101,C,143700649,1,43700649,20240128070000,STOP0000,20240128073000,STOP0000,049,2,01,1,8036,17
20240128,03,100035000650,MM101,C,143700650,2,43700650,20240128080000,STOP0012,20240128083000,STOP0016,050,2,01,1,21704,21
20240128,03,100035000651,MM101,C,143700651,2,43700651,20240128090000,STOP0008,20240128093000,STOP0004,051,0,02,1,23322,43
20240128,03,100035000652,MM101,C,143700652,1,43700652,20240128100000,STOP0009,20240128103000,STOP0001,052,0,03,1,20131,28
20240128,03,100035000653,MM101,C,143700653,1,43700653,20240128110000,STOP0014,20240128113000,STOP0008,053,2,03,1,5677,7
20240128,03,100035000654,MM101,C,143700654,2,43700654,20240128120000,STOP0004,20240128123000,STOP0003,054,2,03,1,8972,34
20240128,03,100035000655,MM101,C,143700655,2,43700655,20240128130000,STOP0015,20240128133000,STOP0016,055,2,04,1,16329,56
20240128,03,100035000656,MM101,C,143700656,2,43700656,20240128140000,STOP0012,20240128143000,STOP0016,056,0,02,1,5264,17
20240128,03,100035000657,MM101,C,143700657,2,43700657,20240128150000,STOP0019,20240128153000,STOP0017,057,2,01,1,4133,23
20240128,03,100035000658,MM101,C,143700658,1,43700658,20240128160000,STOP0017,20240128163000,STOP0015,058,2,04,1,12612,11
20240128,03,100035000659,MM101,C,143700659,2,43700659,20240128170000,STOP0010,20240128173000,STOP0007,059,0,04,1,18849,13
20240128,03,100035000660,MM101,C,143700660,2,43700660,20240128180000,STOP0008,20240128183000,STOP0010,060,1,04,1,21493,23
20240128,03,100035000661,MM101,C,143700661,1,43700661,20240128190000,STOP0015,20240128193000,STOP0017,061,1,04,1,19595,49
20240128,03,100035000662,MM101,C,143700662,2,43700662,20240128200000,STOP0001,20240128203000,STOP0009,062,2,02,1,22923,58
20240128,03,100035000663,MM101,C,143700663,2,43700663,20240128210000,STOP0001,20240128213000,STOP0012,063,1,03,1,15158,44
20240128,03,100035000664,MM101,C,143700664,1,43700664,20240128220000,STOP0011,20240128223000,STOP0016,064,1,01,1,10735,26
20240128,03,100035000665,MM101,C,143700665,1,43700665,20240128230000,STOP0007,20240128233000,STOP0017,065,1,01,1,2689,22
20240128,03,100035000666,MM101,C,143700666,1,43700666,20240129000000,STOP0008,20240129003000,STOP0009,066,1,04,1,10763,27
20240128,03,100035000667,MM101,C,143700667,2,43700667,20240129010000,STOP0011,20240129013000,STOP0015,067,2,04,1,8727,6
20240128,03,100035000668,MM101,C,143700668,2,43700668,20240129020000,STOP0008,20240129023000,STOP0019,068,1,02,1,8764,54
20240128,03,100035000669,MM101,C,143700669,1,43700669,20240129030000,STOP0009,20240129033000,STOP0004,069,1,04,1,21925,54
20240128,03,100035000670,MM101,C,143700670,1,43700670,20240129040000,STOP0001,20240129043000,STOP0012,070,0,01,1,20925,15
20240128,03,100035000671,MM101,C,143700671,2,43700671,20240129050000,STOP0015,20240129053000,STOP0017,071,2,01,1,14003,35
20240129,03,100035000672,MM101,C,143700672,1,43700672,20240129060000,STOP0019,20240129063000,STOP0016,072,0,03,1,1818,37
20240129,03,100035000673,MM101,C,143700673,1,43700673,20240129070000,STOP0006,20240129073000,STOP0008,073,0,03,1,15439,18
20240129,03,100035000674,MM101,C,143700674,1,43700674,20240129080000,STOP0001,20240129083000,STOP0013,074,2,01,1,16077,20
20240129,03,100035000675,MM101,C,143700675,2,43700675,20240129090000,STOP0000,20240129093000,STOP0016,075,1,01,1,5521,15
20240129,03,100035000676,MM101,C,143700676,2,43700676,20240129100000,STOP0018,20240129103000,STOP0003,076,0,02,1,2124,37
20240129,03,100035000677,MM101,C,143700677,2,43700677,20240129110000,STOP0003,20240129113000,STOP0017,077,2,02,1,6660,11
20240129,03,100035000678,MM101,C,143700678,2,43700678,20240129120000,STOP0001,20240129123000,STOP0019,078,1,01,1,6641,35
20240129,03,100035000679,MM101,C,143700679,2,43700679,20240129130000,STOP0013,20240129133000,STOP0014,079,2,04,1,18513,52
20240129,03,100035000680,MM101,C,143700680,2,43700680,20240129140000,STOP0001,20240129143000,STOP0010,080,0,03,1,2702,50
20240129,03,100035000681,MM101,C,143700681,1,43700681,20240129150000,STOP0014,20240129153000,STOP0011,081,1,01,1,19385,51
20240129,03,100035000682,MM101,C,143700682,2,43700682,20240129160000,STOP0011,20240129163000,STOP0008,082,1,04,1,24296,18
20240129,03,100035000683,MM101,C,143700683,2,43700683,20240129170000,STOP0004,20240129173000,STOP0012,083,2,01,1,21262,32
20240129,03,100035000684,MM101,C,143700684,1,43700684,20240129180000,STOP0019,20240129183000,STOP0014,084,1,03,1,24616,57
20240129,03,100035000685,MM101,C,143700685,2,43700685,20240129190000,STOP0006,20240129193000,STOP0014,085,0,03,1,12139,47
20240129,03,100035000686,MM101,C,143700686,2,43700686,20240129200000,STOP0009,20240129203000,STOP0004,086,0,02,1,23715,20
20240129,03,100035000687,MM101,C,143700687,1,43700687,20240129210000,STOP0013,20240129213000,STOP0018,087,0,02,1,23419,23
20240129,03,100035000688,MM101,C,143700688,1,43700688,20240129220000,STOP0013,20240129223000,STOP0019,088,2,02,1,16702,21
20240129,03,100035000689,MM101,C,143700689,1,43700689,20240129230000,STOP0004,20240129233000,STOP0013,089,1,02,1,7523,30
20240129,03,100035000690,MM101,C,143700690,2,43700690,20240130000000,STOP0017,20240130003000,STOP0016,090,1,03,1,13397,10
20240129,03,100035000691,MM101,C,143700691,1,43700691,20240130010000,STOP0013,20240130013000,STOP0017,091,1,04,1,9111,47
20240129,03,100035000692,MM101,C,143700692,2,43700692,20240130020000,STOP0001,20240130023000,STOP0002,092,0,04,1,3401,53
20240129,03,100035000693,MM101,C,143700693,2,43700693,20240130030000,STOP0011,20240130033000,STOP0001,093,1,04,1,10481,13
20240129,03,100035000694,MM101,C,143700694,2,43700694,20240130040000,STOP0005,20240130043000,STOP0000,094,0,01,1,11067,54
20240129,03,100035000695,MM101,C,143700695,2,43700695,20240130050000,STOP0003,20240130053000,STOP0009,095,1,02,1,14376,21
20240130,03,100035000696,MM101,C,143700696,1,43700696,20240130060000,STOP0012,20240130063000,STOP0018,096,0,02,1,14824,35
20240130,03,100035000697,MM101,C,143700697,1,43700697,20240130070000,STOP0003,20240130073000,STOP0016,097,1,03,1,14444,16
20240130,03,100035000698,MM101,C,143700698,2,43700698,20240130080000,STOP0013,20240130083000,STOP0011,098,2,03,1,13879,27
20240130,03,100035000699,MM101,C,143700699,1,43700699,20240130090000,STOP0015,20240130093000,STOP0000,099,2,01,1,17112,58
20240130,03,100035000700,MM101,C,143700700,2,43700700,20240130100000,STOP0003,20240130103000,STOP0011,000,0,01,1,1539,58
20240130,03,100035000701,MM101,C,143700701,2,43700701,20240130110000,STOP0000,20240130113000,STOP0016,001,0,04,1,11974,9
20240130,03,100035000702,MM101,C,143700702,2,43700702,20240130120000,STOP0012,20240130123000,STOP0002,002,1,03,1,14846,47
20240130,03,100035000703,MM101,C,143700703,1,43700703,20240130130000,STOP0003,20240130133000,STOP0010,003,1,02,1,6615,40
20240130,03,100035000704,MM101,C,143700704,2,43700704,20240130140000,STOP0019,20240130143000,STOP0016,004,2,04,1,17016,40
20240130,03,100035000705,MM101,C,143700705,2,43700705,20240130150000,STOP0017,20240130153000,STOP0002,005,1,02,1,3956,7
20240130,03,100035000706,MM101,C,143700706,1,43700706,20240130160000,STOP0005,20240130163000,STOP0007,006,0,04,1,9077,28
20240130,03,100035000707,MM101,C,143700707,1,43700707,20240130170000,STOP0002,20240130173000,STOP0019,007,0,02,1,4722,59
20240130,03,100035000708,MM101,C,143700708,1,43700708,20240130180000,STOP0012,20240130183000,STOP0003,008,0,01,1,13059,21
20240130,03,100035000709,MM101,C,143700709,1,43700709,20240130190000,STOP0015,20240130193000,STOP0006,009,0,04,1,6087,43
20240130,03,100035000710,MM101,C,143700710,2,43700710,20240130200000,STOP0004,20240130203000,STOP0013,010,0,02,1,11338,30
20240130,03,100035000711,MM101,C,143700711,1,43700711,20240130210000,STOP0003,20240130213000,STOP0013,011,2,02,1,23844,8
20240130,03,100035000712,MM101,C,143700712,2,43700712,20240130220000,STOP0007,20240130223000,STOP0003,012,2,03,1,3170,59
20240130,03,100035000713,MM101,C,143700713,1,43700713,20240130230000,STOP0018,20240130233000,STOP0015,013,0,04,1,4391,49
20240130,03,100035000714,MM101,C,143700714,1,43700714,20240131000000,STOP0013,20240131003000,STOP0000,014,1,02,1,7942,16
20240130,03,100035000715,MM101,C,143700715,1,43700715,20240131010000,STOP0006,20240131013000,STOP0016,015,0,03,1,19000,5
20240130,03,100035000716,MM101,C,143700716,1,43700716,20240131020000,STOP0013,20240131023000,STOP0009,016,2,02,1,14806,25
20240130,03,100035000717,MM101,C,143700717,1,43700717,20240131030000,STOP0005,20240131033000,STOP0015,017,0,04,1,15792,23
20240130,03,100035000718,MM101,C,143700718,1,43700718,20240131040000,STOP0011,20240131043000,STOP0015,018,2,01,1,13809,25
20240130,03,100035000719,MM101,C,143700719,2,43700719,20240131050000,STOP0015,20240131053000,STOP0007,019,2,04,1,15855,56
20240131,03,100035000720,MM101,C,143700720,1,43700720,20240131060000,STOP0016,20240131063000,STOP0006,020,0,04,1,10108,22
20240131,03,100035000721,MM101,C,143700721,1,43700721,20240131070000,STOP0012,20240131073000,STOP0005,021,0,02,1,7458,47
20240131,03,100035000722,MM101,C,143700722,1,43700722,20240131080000,STOP0013,20240131083000,STOP0015,022,1,02,1,3756,56
20240131,03,100035000723,MM101,C,143700723,1,43700723,20240131090000,STOP0006,20240131093000,STOP0019,023,2,04,1,7853,7
20240131,03,100035000724,MM101,C,143700724,2,43700724,20240131100000,STOP0013,20240131103000,STOP0015,024,1,03,1,8709,53
20240131,03,100035000725,MM101,C,143700725,1,43700725,20240131110000,STOP0014,20240131113000,STOP0006,025,0,03,1,19320,48
20240131,03,100035000726,MM101,C,143700726,1,43700726,20240131120000,STOP0011,20240131123000,STOP0008,026,2,03,1,20475,36
20240131,03,100035000727,MM101,C,143700727,1,43700727,20240131130000,STOP0016,20240131133000,STOP0013,027,1,02,1,13847,14
20240131,03,100035000728,MM101,C,143700728,1,43700728,20240131140000,STOP0008,20240131143000,STOP0010,028,1,02,1,18352,44
20240131,03,100035000729,MM101,C,143700729,2,43700729,20240131150000,STOP0014,20240131153000,STOP0013,029,1,04,1,8297,19
20240131,03,100035000730,MM101,C,143700730,1,43700730,20240131160000,STOP0011,20240131163000,STOP0006,030,0,01,1,17256,9
20240131,03,100035000731,MM101,C,143700731,2,43700731,20240131170000,STOP0001,20240131173000,STOP0000,031,0,02,1,4203,8
20240131,03,100035000732,MM101,C,143700732,1,43700732,20240131180000,STOP0004,20240131183000,STOP0012,032,0,04,1,7499,32
20240131,03,100035000733,MM101,C,143700733,2,43700733,20240131190000,STOP0012,20240131193000,STOP0019,033,2,04,1,6173,57
20240131,03,100035000734,MM101,C,143700734,2,43700734,20240131200000,STOP0019,20240131203000,STOP0002,034,0,01,1,18273,56
20240131,03,100035000735,MM101,C,143700735,1,43700735,20240131210000,STOP0007,20240131213000,STOP0019,035,2,03,1,12650,55
20240131,03,100035000736,MM101,C,143700736,1,43700736,20240131220000,STOP0013,20240131223000,STOP0003,036,1,04,1,10173,57
20240131,03,100035000737,MM101,C,143700737,2,43700737,20240131230000,STOP0014,20240131233000,STOP0010,037,1,04,1,8382,8
20240131,03,100035000738,MM101,C,143700738,2,43700738,20240201000000,STOP0010,20240201003000,STOP0001,038,0,04,1,20915,19
20240131,03,100035000739,MM101,C,143700739,1,43700739,20240201010000,STOP0000,20240201013000,STOP0013,039,1,03,1,1801,21
20240131,03,100035000740,MM101,C,143700740,2,43700740,20240201020000,STOP0002,20240201023000,STOP0011,040,0,03,1,9234,48
20240131,03,100035000741,MM101,C,143700741,2,43700741,20240201030000,STOP0016,20240201033000,STOP0016,041,2,01,1,14897,7
20240131,03,100035000742,MM101,C,143700742,2,43700742,20240201040000,STOP0018,20240201043000,STOP0011,042,1,02,1,16197,14
20240131,03,100035000743,MM101,C,143700743,1,43700743,20240201050000,STOP0013,20240201053000,STOP0011,043,0,03,1,20733,51
20240201,03,100035000744,MM101,C,143700744,2,43700744,20240201060000,STOP0007,20240201063000,STOP0000,044,1,02,1,10969,46
20240201,03,100035000745,MM101,C,143700745,2,43700745,20240201070000,STOP0012,20240201073000,STOP0012,045,1,02,1,4201,27
20240201,03,100035000746,MM101,C,143700746,2,43700746,20240201080000,STOP0019,20240201083000,STOP0013,046,0,03,1,17733,22
20240201,03,100035000747,MM101,C,143700747,1,43700747,20240201090000,STOP0002,20240201093000,STOP0001,047,1,04,1,10972,5
20240201,03,100035000748,MM101,C,143700748,1,43700748,20240201100000,STOP0004,20240201103000,STOP0011,048,1,01,1,1583,39
20240201,03,100035000749,MM101,C,143700749,2,43700749,20240201110000,STOP0008,20240201113000,STOP0015,049,1,02,1,13719,57
20240201,03,100035000750,MM101,C,143700750,1,43700750,20240201120000,STOP0005,20240201123000,STOP0003,050,1,04,1,4377,35
20240201,03,100035000751,MM101,C,143700751,2,43700751,20240201130000,STOP0001,20240201133000,STOP0007,051,2,03,1,23412,48
20240201,03,100035000752,MM101,C,143700752,1,43700752,20240201140000,STOP0012,20240201143000,STOP0001,052,1,02,1,23580,5
20240201,03,100035000753,MM101,C,143700753,1,43700753,20240201150000,STOP0004,20240201153000,STOP0009,053,1,02,1,24467,7
20240201,03,100035000754,MM101,C,143700754,2,43700754,20240201160000,STOP0007,20240201163000,STOP0008,054,0,02,1,15855,7
20240201,03,100035000755,MM101,C,143700755,1,43700755,20240201170000,STOP0000,20240201173000,STOP0014,055,2,04,1,4401,41
20240201,03,100035000756,MM101,C,143700756,1,43700756,20240201180000,STOP0019,20240201183000,STOP0012,056,0,04,1,14636,23
20240201,03,100035000757,MM101,C,143700757,1,43700757,20240201190000,STOP0011,20240201193000,STOP0016,057,0,04,1,20569,33
20240201,03,100035000758,MM101,C,143700758,2,43700758,20240201200000,STOP0010,20240201203000,STOP0015,058,0,02,1,22669,29
20240201,03,100035000759,MM101,C,143700759,1,43700759,20240201210000,STOP0006,20240201213000,STOP0001,059,2,02,1,16738,37
20240201,03,100035000760,MM101,C,143700760,1,43700760,20240201220000,STOP0014,20240201223000,STOP0019,060,0,01,1,7772,40
20240201,03,100035000761,MM101,C,143700761,2,43700761,20240201230000,STOP0010,20240201233000,STOP0019,061,0,01,1,20731,33
20240201,03,100035000762,MM101,C,143700762,1,43700762,20240202000000,STOP0015,20240202003000,STOP0013,062,0,04,1,11131,30
20240201,03,100035000763,MM101,C,143700763,1,43700763,20240202010000,STOP0002,20240202013000,STOP0002,063,1,04,1,1788,8
20240201,03,100035000764,MM101,C,143700764,1,43700764,20240202020000,STOP0019,20240202023000,STOP0011,064,0,03,1,22329,53
20240201,03,100035000765,MM101,C,143700765,1,43700765,20240202030000,STOP0013,20240202033000,STOP0007,065,2,04,1,17184,18
20240201,03,100035000766,MM101,C,143700766,1,43700766,20240202040000,STOP0002,20240202043000,STOP0001,066,2,01,1,3889,54
20240201,03,100035000767,MM101,C,143700767,2,43700767,20240202050000,STOP0000,20240202053000,STOP0003,067,1,01,1,10569,31
20240202,03,100035000768,MM101,C,143700768,2,43700768,20240202060000,STOP0014,20240202063000,STOP0013,068,2,01,1,22657,37
20240202,03,100035000769,MM101,C,143700769,1,43700769,20240202070000,STOP0000,20240202073000,STOP0015,069,2,02,1,11141,26
20240202,03,100035000770,MM101,C,143700770,1,43700770,20240202080000,STOP0016,20240202083000,STOP0018,070,1,02,1,20656,52
20240202,03,100035000771,MM101,C,143700771,1,43700771,20240202090000,STOP0001,20240202093000,STOP0001,071,0,04,1,22618,7
20240202,03,100035000772,MM101,C,143700772,2,43700772,20240202100000,STOP0019,20240202103000,STOP0011,072,1,03,1,12934,27
20240202,03,100035000773,MM101,C,143700773,2,43700773,20240202110000,STOP0005,20240202113000,STOP0013,073,0,03,1,10769,25
20240202,03,100035000774,MM101,C,143700774,1,43700774,20240202120000,STOP0007,20240202123000,STOP0005,074,0,03,1,24286,45
20240202,03,100035000775,MM101,C,143700775,1,43700775,20240202130000,STOP0015,20240202133000,STOP0012,075,2,02,1,8612,27
20240202,03,100035000776,MM101,C,143700776,2,43700776,20240202140000,STOP0018,20240202143000,STOP0003,076,1,01,1,19876,8
20240202,03,100035000777,MM101,C,143700777,1,43700777,20240202150000,STOP0000,20240202153000,STOP0017,077,2,01,1,17205,25
20240202,03,100035000778,MM101,C,143700778,2,43700778,20240202160000,STOP0002,20240202163000,STOP0011,078,2,02,1,24129,41
20240202,03,100035000779,MM101,C,143700779,2,43700779,20240202170000,STOP0002,20240202173000,STOP0019,079,0,03,1,14934,47
20240202,03,100035000780,MM101,C,143700780,1,43700780,20240202180000,STOP0004,20240202183000,STOP0018,080,2,03,1,11095,35
20240202,03,100035000781,MM101,C,143700781,2,43700781,20240202190000,STOP0011,20240202193000,STOP0007,081,1,04,1,5240,25
20240202,03,100035000782,MM101,C,143700782,1,43700782,20240202200000,STOP0011,20240202203000,STOP0006,082,2,04,1,19706,30
20240202,03,100035000783,MM101,C,143700783,1,43700783,20240202210000,STOP0019,20240202213000,STOP0015,083,2,03,1,11748,45
20240202,03,100035000784,MM101,C,143700784,1,43700784,20240202220000,STOP0012,20240202223000,STOP0018,084,0,02,1,6298,39
20240202,03,100035000785,MM101,C,143700785,1,43700785,20240202230000,STOP0019,20240202233000,STOP0005,085,1,03,1,2861,42
20240202,03,100035000786,MM101,C,143700786,1,43700786,20240203000000,STOP0008,20240203003000,STOP0019,086,2,04,1,15142,28
20240202,03,100035000787,MM101,C,143700787,1,43700787,20240203010000,STOP0006,20240203013000,STOP0010,087,0,03,1,24004,15
20240202,03,100035000788,MM101,C,143700788,2,43700788,20240203020000,STOP0003,20240203023000,STOP0004,088,2,02,1,21431,45
20240202,03,100035000789,MM101,C,143700789,2,43700789,20240203030000,STOP0018,20240203033000,STOP0015,089,1,01,1,24965,33
20240202,03,100035000790,MM101,C,143700790,2,43700790,20240203040000,STOP0018,20240203043000,STOP0006,090,2,02,1,8320,51
20240202,03,100035000791,MM101,C,143700791,2,43700791,20240203050000,STOP0005,20240203053000,STOP0004,091,2,02,1,12367,59
20240203,03,100035000792,MM101,C,143700792,1,43700792,20240203060000,STOP0012,20240203063000,STOP0010,092,0,04,1,18482,7
20240203,03,100035000793,MM101,C,143700793,2,43700793,20240203070000,STOP0010,20240203073000,STOP0014,093,2,02,1,6247,5
20240203,03,100035000794,MM101,C,143700794,2,43700794,20240203080000,STOP0012,20240203083000,STOP0002,094,0,02,1,2734,56
20240203,03,100035000795,MM101,C,143700795,2,43700795,20240203090000,STOP0012,20240203093000,STOP0004,095,1,04,1,5663,58
20240203,03,100035000796,MM101,C,143700796,1,43700796,20240203100000,STOP0019,20240203103000,STOP0004,096,2,04,1,6909,23
20240203,03,100035000797,MM101,C,143700797,2,43700797,20240203110000,STOP0014,20240203113000,STOP0008,097,1,01,1,20800,50
20240203,03,100035000798,MM101,C,143700798,1,43700798,20240203120000,STOP0012,20240203123000,STOP0014,098,1,03,1,13818,53
20240203,03,100035000799,MM101,C,143700799,2,43700799,20240203130000,STOP0010,20240203133000,STOP0002,099,2,02,1,23686,26
20240203,03,100035000800,MM101,C,143700800,1,43700800,20240203140000,STOP0018,20240203143000,STOP0005,000,0,04,1,24977,18
20240203,03,100035000801,MM101,C,143700801,1,43700801,20240203150000,STOP0007,20240203153000,STOP0016,001,1,01,1,18064,53
20240203,03,100035000802,MM101,C,143700802,2,43700802,20240203160000,STOP0019,20240203163000,STOP0007,002,1,03,1,9163,18
20240203,03,100035000803,MM101,C,143700803,1,43700803,20240203170000,STOP0007,20240203173000,STOP0010,003,2,04,1,19454,48
20240203,03,100035000804,MM101,C,143700804,1,43700804,20240203180000,STOP0009,20240203183000,STOP0005,004,2,03,1,14358,20
20240203,03,100035000805,MM101,C,143700805,2,43700805,20240203190000,STOP0015,20240203193000,STOP0007,005,2,03,1,7668,37
20240203,03,100035000806,MM101,C,143700806,2,43700806,20240203200000,STOP0018,20240203203000,STOP0009,006,2,02,1,14016,17
20240203,03,100035000807,MM101,C,143700807,2,43700807,20240203210000,STOP0010,20240203213000,STOP0002,007,2,02,1,9001,42
20240203,03,100035000808,MM101,C,143700808,1,43700808,20240203220000,STOP0012,20240203223000,STOP0013,008,2,04,1,10921,53
20240203,03,100035000809,MM101,C,143700809,1,43700809,20240203230000,STOP0008,20240203233000,STOP0013,009,0,03,1,3191,16
20240203,03,100035000810,MM101,C,143700810,1,43700810,20240204000000,STOP0019,20240204003000,STOP0009,010,1,04,1,9859,59
20240203,03,100035000811,MM101,C,143700811,2,43700811,20240204010000,STOP0018,20240204013000,STOP0011,011,0,04,1,24970,55
20240203,03,100035000812,MM101,C,143700812,1,43700812,20240204020000,STOP0015,20240204023000,STOP0005,012,0,03,1,9872,42
20240203,03,100035000813,MM101,C,143700813,1,43700813,20240204030000,STOP0006,20240204033000,STOP0011,013,2,04,1,20230,43
20240203,03,100035000814,MM101,C,143700814,1,43700814,20240204040000,STOP0018,20240204043000,STOP0013,014,1,03,1,19847,37
20240203,03,100035000815,MM101,C,143700815,1,43700815,20240204050000,STOP0011,20240204053000,STOP0001,015,0,03,1,24221,37
20240204,03,100035000816,MM101,C,143700816,1,43700816,20240204060000,STOP0014,20240204063000,STOP0008,016,2,03,1,5922,33
20240204,03,100035000817,MM101,C,143700817,1,43700817,20240204070000,STOP0013,20240204073000,STOP0009,017,2,03,1,5392,9
20240204,03,100035000818,MM101,C,143700818,1,43700818,20240204080000,STOP0010,20240204083000,STOP0016,018,1,01,1,20567,10
20240204,03,100035000819,MM101,C,143700819,2,43700819,20240204090000,STOP0009,20240204093000,STOP0016,019,0,03,1,14541,35
20240204,03,100035000820,MM101,C,143700820,2,43700820,20240204100000,STOP0010,20240204103000,STOP0002,020,0,02,1,20551,20
20240204,03,100035000821,MM101,C,143700821,2,43700821,20240204110000,STOP0005,20240204113000,STOP0018,021,0,02,1,20381,35
20240204,03,100035000822,MM101,C,143700822,1,43700822,20240204120000,STOP0001,20240204123000,STOP0000,022,2,02,1,16015,29
20240204,03,100035000823,MM101,C,143700823,1,43700823,20240204130000,STOP0010,20240204133000,STOP0011,023,1,03,1,23905,52
20240204,03,100035000824,MM101,C,143700824,2,43700824,20240204140000,STOP0018,20240204143000,STOP0006,024,1,02,1,4227,50
20240204,03,100035000825,MM101,C,143700825,1,43700825,20240204150000,STOP0005,20240204153000,STOP0003,025,0,01,1,23948,37
20240204,03,100035000826,MM101,C,143700826,2,43700826,20240204160000,STOP0013,20240204163000,STOP0009,026,2,04,1,3024,17
20240204,03,100035000827,MM101,C,143700827,1,43700827,20240204170000,STOP0019,20240204173000,STOP0012,027,0,03,1,17713,56
20240204,03,100035000828,MM101,C,143700828,1,43700828,20240204180000,STOP0005,20240204183000,STOP0001,028,1,02,1,3486,14
20240204,03,100035000829,MM101,C,143700829,2,43700829,20240204190000,STOP0016,20240204193000,STOP0009,029,2,01,1,2155,28
20240204,03,100035000830,MM101,C,143700830,2,43700830,20240204200000,STOP0009,20240204203000,STOP0003,030,0,04,1,11082,14
20240204,03,100035000831,MM101,C,143700831,2,43700831,20240204210000,STOP0000,20240204213000,STOP0017,031,0,01,1,5477,45
20240204,03,100035000832,MM101,C,143700832,2,43700832,20240204220000,STOP0002,20240204223000,STOP0004,032,2,02,1,19569,35
20240204,03,100035000833,MM101,C,143700833,2,43700833,20240204230000,STOP0007,20240204233000,STOP0018,033,1,01,1,8086,17
20240204,03,100035000834,MM101,C,143700834,1,43700834,20240205000000,STOP0007,20240205003000,STOP0001,034,2,04,1,3317,7
20240204,03,100035000835,MM101,C,143700835,1,43700835,20240205010000,STOP0019,20240205013000,STOP0011,035,0,02,1,4621,54
20240204,03,100035000836,MM101,C,143700836,1,43700836,20240205020000,STOP0014,20240205023000,STOP0016,036,0,04,1,5491,56
20240204,03,100035000837,MM101,C,143700837,2,43700837,20240205030000,STOP0006,20240205033000,STOP0009,037,0,01,1,16916,38
20240204,03,100035000838,MM101,C,143700838,2,43700838,20240205040000,STOP0010,20240205043000,STOP0001,038,0,03,1,16248,53
20240204,03,100035000839,MM101,C,143700839,2,43700839,20240205050000,STOP0006,20240205053000,STOP0005,039,1,03,1,3511,32
20240205,03,100035000840,MM101,C,143700840,2,43700840,20240205060000,STOP0003,20240205063000,STOP0007,040,1,03,1,10546,23
20240205,03,100035000841,MM101,C,143700841,2,43700841,20240205070000,STOP0011,20240205073000,STOP0018,041,0,03,1,16612,27
20240205,03,100035000842,MM101,C,143700842,2,43700842,20240205080000,STOP0005,20240205083000,STOP0010,042,1,04,1,8848,49
20240205,03,100035000843,MM101,C,143700843,1,43700843,20240205090000,STOP0013,20240205093000,STOP0011,043,1,03,1,15274,36
20240205,03,100035000844,MM101,C,143700844,1,43700844,20240205100000,STOP0011,20240205103000,STOP0008,044,1,04,1,22788,17
20240205,03,100035000845,MM101,C,143700845,1,43700845,20240205110000,STOP0010,20240205113000,STOP0001,045,0,02,1,22777,37
20240205,03,100035000846,MM101,C,143700846,1,43700846,20240205120000,STOP0018,20240205123000,STOP0007,046,2,03,1,18677,38
20240205,03,100035000847,MM101,C,143700847,1,43700847,20240205130000,STOP0004,20240205133000,STOP0010,047,2,04,1,3465,37
20240205,03,100035000848,MM101,C,143700848,2,43700848,20240205140000,STOP0013,20240205143000,STOP0003,048,2,03,1,17304,9
20240205,03,100035000849,MM101,C,143700849,2,43700849,20240205150000,STOP0015,20240205153000,STOP0009,049,0,03,1,16669,7
20240205,03,100035000850,MM101,C,143700850,2,43700850,20240205160000,STOP0012,20240205163000,STOP0019,050,1,03,1,12294,11
20240205,03,100035000851,MM101,C,143700851,2,43700851,20240205170000,STOP0019,20240205173000,STOP0015,051,1,04,1,4175,28
20240205,03,100035000852,MM101,C,143700852,2,43700852,20240205180000,STOP0003,20240205183000,STOP0007,052,0,01,1,8849,26
20240205,03,100035000853,MM101,C,143700853,2,43700853,20240205190000,STOP0010,20240205193000,STOP0003,053,0,03,1,13473,49
20240205,03,100035000854,MM101,C,143700854,1,43700854,20240205200000,STOP0016,20240205203000,STOP0009,054,2,03,1,10425,27
20240205,03,100035000855,MM101,C,143700855,2,43700855,20240205210000,STOP0006,20240205213000,STOP0011,055,2,02,1,13222,34
20240205,03,100035000856,MM101,C,143700856,2,43700856,20240205220000,STOP0013,20240205223000,STOP0013,056,0,01,1,9444,22
20240205,03,100035000857,MM101,C,143700857,2,43700857,20240205230000,STOP0010,20240205233000,STOP0015,057,2,04,1,9210,36
20240205,03,100035000858,MM101,C,143700858,2,43700858,20240206000000,STOP0008,20240206003000,STOP0017,058,1,02,1,3759,57
20240205,03,100035000859,MM101,C,143700859,1,43700859,20240206010000,STOP0012,20240206013000,STOP0011,059,0,03,1,17091,11
20240205,03,100035000860,MM101,C,143700860,1,43700860,20240206020000,STOP0017,20240206023000,STOP0017,060,0,02,1,22639,37
20240205,03,100035000861,MM101,C,143700861,2,43700861,20240206030000,STOP0010,20240206033000,STOP0006,061,1,02,1,1002,9
