셀번호,X좌표,Y좌표,행정동코드,일자,시간대,소계(남녀합계)
C0103,358.37584866000924,317.58408142336214,0103,2023-05-25,9,121
C0101,115.48520357313602,492.4444912611204,0101,2023-05-25,18,356
C0102,279.18758107912277,484.77408613434426,0102,2023-05-25,18,497
C0103,202.5497549206399,167.84275949423088,0103,2023-05-25,18,123
C0101,377.5374633529312,373.78571805254563,0101,2023-05-26,9,220
C0102,8.074002108668154,87.60285458997224,0102,2023-05-26,9,268
C0103,25.132833554831922,423.50728462458943,0103,2023-05-26,9,434
C0101,58.961318450336584,177.08618264079556,0101,2023-05-26,18,180
C0102,38.64465808318135,489.4285674494985,0102,2023-05-26,18,171
C0103,466.53334944490166,341.3643454302628,0103,2023-05-26,18,191
C0101,283.0534937119967,237.74849856122836,0101,2023-05-27,9,338
C0102,343.1376667730842,5.260530380382211,0102,2023-05-27,9,359
C0103,453.8918727641696,183.9817102188262,0103,2023-05-27,9,312
C0101,203.2952719414971,342.641402654467,0101,2023-05-27,18,208
C0102,188.0088680248435,186.9155309636014,0102,2023-05-27,18,251
C0103,208.32083221346414,74.73923852187691,0103,2023-05-27,18,78
C0101,427.7946270298902,167.2555415986433,0101,2023-05-28,9,260
C0102,342.26400128349104,378.0757674136618,0102,2023-05-28,9,482
C0103,473.87559070137286,119.46738290833252,0103,2023-05-28,9,114
C0101,20.3629022472811,50.3793439778471,0101,2023-05-28,18,305
C0102,183.29345998439393,341.25092531247014,0102,2023-05-28,18,330
C0103,128.2021012367364,374.5386068188036,0103,2023-05-28,18,424
C0101,112.14557872402497,3.0278030581655235,0101,2023-05-29,9,347
C0102,292.7793114028607,248.57377304715683,0102,2023-05-29,9,74
C0103,135.21261396471613,3.273929301413292,0103,2023-05-29,9,424
C0101,408.8033184148258,34.27243896168925,0101,2023-05-29,18,305
C0102,368.2372286969038,317.2713009820339,0102,2023-05-29,18,403
C0103,24.170677488026094,461.7857081961478,0103,2023-05-29,18,265
C0101,238.72049446337135,199.80348044060204,0101,2023-05-30,9,173
C0102,422.7891144918689,363.6304765000119,0102,2023-05-30,9,437
C0103,414.67999145000425,62.16424049147029,0103,2023-05-30,9,89
C0101,164.01704149206392,433.7473967341389,0101,2023-05-30,18,392
C0102,185.1157329934296,27.15197606003772,0102,2023-05-30,18,66
C0103,378.3885175381806,250.46603048969868,0103,2023-05-30,18,236
C0101,381.8169559044842,17.63687043305351,0101,2023-05-31,9,269
C0102,281.80396552139695,192.6568769238158,0102,2023-05-31,9,129
C0103,340.08787183509986,481.27711656021097,0103,2023-05-31,9,87
C0101,208.6814474412999,271.18200922167034,0101,2023-05-31,18,346
C0102,456.41324084808525,336.4946233311065,0102,2023-05-31,18,353
C0103,150.75920455076675,372.16057841913624,0103,2023-05-31,18,411
C0101,69.7156846699309,374.88780820260877,0101,2023-06-01,9,317
C0102,450.11623352671086,58.29503052632384,0102,2023-06-01,9,446
C0103,414.94102628686716,54.968261384018334,0103,2023-06-01,9,434
C0101,341.26076484308254,242.1245557558746,0101,2023-06-01,18,265
C0102,169.9548011050736,341.9105787479276,0102,2023-06-01,18,367
C0103,291.44632758278357,264.21433238836596,0103,2023-06-01,18,347
C0101,352.86994956116905,201.51852835057576,0101,2023-06-02,9,75
C0102,268.7272550956118,361.7277761219183,0102,2023-06-02,9,80
C0103,149.5799538080334,70.37556906796615,0103,2023-06-02,9,82
C0101,431.87483237309795,309.21710964565955,0101,2023-06-02,18,460
C0102,393.3035768520381,484.4026573872108,0102,2023-06-02,18,129
C0103,122.09084230016992,319.40599526631064,0103,2023-06-02,18,306
C0101,457.29683805022694,345.07410069924,0101,2023-06-03,9,419
C0102,458.56630193125784,376.837627626984,0102,2023-06-03,9,61
C0103,200.915506698699,493.7459446745329,0103,2023-06-03,9,377
C0101,412.7205409178458,471.5832796249184,0101,2023-06-03,18,374
C0102,19.78923236053304,387.20992201833934,0102,2023-06-03,18,404
C0103,434.53750644938737,439.4479279666165,0103,2023-06-03,18,223
C0101,414.3092352513463,389.60029282639675,0101,2023-06-04,9,269
C0102,148.27625036080377,203.26410306319542,0102,2023-06-04,9,407
C0103,57.52744535153048,415.29576093080703,0103,2023-06-04,9,352
C0101,306.35835755830925,123.0390195532739,0101,2023-06-04,18,340
C0102,307.518042025795,227.27586259057702,0102,2023-06-04,18,210
C0103,431.5341363687189,262.9914409532786,0103,2023-06-04,18,497
C0101,404.22778364933765,82.25250042916915,0101,2023-06-05,9,296
C0102,315.32539983768197,363.39291396944634,0102,2023-06-05,9,95
C0103,26.528219659733953,100.48167559891019,0103,2023-06-05,9,81
C0101,31.408299794412397,212.02641814184986,0101,2023-06-05,18,291
C0102,241.03988972915053,460.90486606917125,0102,2023-06-05,18,111
C0103,84.33423671751721,3.7541293594872127,0103,2023-06-05,18,192
C0101,60.80405302182423,375.4329994105789,0101,2023-06-06,9,260
C0102,99.36252136828261,466.51384716103354,0102,2023-06-06,9,250
C0103,393.7691592193621,57.18234567492403,0103,2023-06-06,9,178
C0101,424.7207412631479,346.21583389871006,0101,2023-06-06,18,171
C0102,472.7726071311857,38.12471903482012,0102,2023-06-06,18,224
C0103,38.20570792178224,168.33096784609137,0103,2023-06-06,18,398
C0101,375.334384087663,355.50498712631446,0101,2023-06-07,9,106
C0102,100.97146642530231,389.2868382767806,0102,2023-06-07,9,50
C0103,63.07375630736078,163.1894529798002,0103,2023-06-07,9,138
C0101,55.727267705322994,418.31287266150576,0101,2023-06-07,18,132
C0102,30.67087242591754,268.024974161462,0102,2023-06-07,18,362
C0103,28.795109327194147,316.7133853240573,0103,2023-06-07,18,361
C0101,167.0327576205665,416.77261188704756,0101,2023-06-08,9,394
C0102,396.95251860832315,199.3317420810292,0102,2023-06-08,9,408
C0103,411.2740948752062,314.9910020055128,0103,2023-06-08,9,276
C0101,40.33497772770922,33.409456339368816,0101,2023-06-08,18,220
C0102,125.70081721919108,149.7923222523337,0102,2023-06-08,18,446
C0103,499.969026934505,71.83692372509014,0103,2023-06-08,18,467
C0101,471.38411998136013,353.27000584262515,0101,2023-06-09,9,343
C0102,477.3433196744522,356.8465911606502,0102,2023-06-09,9,274
C0103,296.827261059538,104.76338200987561,0103,2023-06-09,9,495
C0101,455.75086803312274,107.51939059729287,0101,2023-06-09,18,159
C0102,16.153007147328978,133.1135489422729,0102,2023-06-09,18,338
C0103,190.98238036607907,467.90149930502804,0103,2023-06-09,18,266
C0101,209.28702222025075,444.52634383240775,0101,2023-06-10,9,332
C0102,262.0623362059262,80.09781632719654,0102,2023-06-10,9,317
C0103,135.5159568901113,433.5833884095138,0103,2023-06-10,9,319
C0101,223.71168222454062,454.511077134145,0101,2023-06-10,18,400
C0102,409.58935154342686,56.04216656450234,0102,2023-06-10,18,288
C0103,399.4216033704045,404.17206396708724,0103,2023-06-10,18,322
C0101,45.67058895506315,112.30558476518071,0101,2023-06-11,9,345
C0102,125.81554722059657,54.46907334899764,0102,2023-06-11,9,235
C0103,314.4002148304808,253.73672576886486,0103,2023-06-11,9,467
C0101,293.19099813853836,31.00747670323212,0101,2023-06-11,18,119
C0102,191.52052963665545,396.2589817701935,0102,2023-06-11,18,438
C0103,122.61731639977869,429.7543994946068,0103,2023-06-11,18,450
C0101,445.87889006379766,303.4411523019698,0101,2023-06-12,9,118
C0102,123.08791119640344,34.48711605114679,0102,2023-06-12,9,491
C0103,421.72157594177827,245.46532959977714,0103,2023-06-12,9,191
C0101,27.61641574545054,32.31223941052425,0101,2023-06-12,18,205
C0102,45.3582253409463,91.8212602778269,0102,2023-06-12,18,296
C0103,140.702071031075,408.52365022613225,0103,2023-06-12,18,486
C0101,9.706890199721041,160.9075305491004,0101,2023-06-13,9,300
C0102,92.5203914407437,142.01176020673805,0102,2023-06-13,9,457
C0103,413.2574408565243,60.69584322603633,0103,2023-06-13,9,78
C0101,482.9883774936221,202.39587934358798,0101,2023-06-13,18,73
C0102,328.9356348890576,63.55795570067574,0102,2023-06-13,18,120
C0103,229.99037907996194,337.57660871438884,0103,2023-06-13,18,149
C0101,146.6239555632957,442.3168755200209,0101,2023-06-14,9,62
C0102,275.7789454292694,229.60559171982382,0102,2023-06-14,9,401
C0103,309.7712713712545,365.8315832235226,0103,2023-06-14,9,436
C0101,426.3206812804428,244.70139182887257,0101,2023-06-14,18,110
C0102,467.6719949047758,477.77119805705763,0102,2023-06-14,18,369
C0103,192.24048788444847,263.11170662313265,0103,2023-06-14,18,63
C0101,269.7977440636854,411.1966834235045,0101,2023-06-15,9,203
C0102,311.2413448474614,471.2984939226313,0102,2023-06-15,9,113
C0103,498.34559690214326,5.042770489871784,0103,2023-06-15,9,143
C0101,61.10501389014805,268.4752688596811,0101,2023-06-15,18,487
C0102,123.18490464171983,303.1955186970166,0102,2023-06-15,18,245
C0103,119.16634033639694,150.28781659948615,0103,2023-06-15,18,66
C0101,457.80359103984193,291.81477342423113,0101,2023-06-16,9,159
C0102,338.00759165853515,196.14416829959143,0102,2023-06-16,9,368
C0103,7.010534281042813,53.51038163310046,0103,2023-06-16,9,338
C0101,470.64738943395014,124.37890371677057,0101,2023-06-16,18,256
C0102,349.15935980922694,413.29792155067844,0102,2023-06-16,18,76
C0103,146.7432060038505,465.64158728037694,0103,2023-06-16,18,458
C0101,303.9911302690897,254.20339205888692,0101,2023-06-17,9,180
C0102,119.3563066807326,406.29011577048203,0102,2023-06-17,9,400
C0103,324.98134722086826,399.6830644226751,0103,2023-06-17,9,139
C0101,308.67372151189085,18.36755400423462,0101,2023-06-17,18,435
C0102,148.87383006583272,439.00987248079304,0102,2023-06-17,18,315
C0103,445.02818131028846,192.2642510246439,0103,2023-06-17,18,332
C0101,252.3637279036623,431.296221085457,0101,2023-06-18,9,94
C0102,188.75056564363442,11.315143020727614,0102,2023-06-18,9,392
C0103,440.1697815788526,393.17842324140975,0103,2023-06-18,9,307
C0101,273.12024357009307,102.15600856702733,0101,2023-06-18,18,252
C0102,206.05054491793427,81.59771350572692,0102,2023-06-18,18,97
C0103,423.18474666171375,181.23618888908467,0103,2023-06-18,18,144
C0101,407.36166146318067,236.94993202388915,0101,2023-06-19,9,409
C0102,180.76359430310058,79.13672730550746,0102,2023-06-19,9,81
C0103,346.78820731317126,455.6970234087347,0103,2023-06-19,9,159
C0101,389.21880432302294,430.9332733468832,0101,2023-06-19,18,393
C0102,388.3323253909574,284.28662620334586,0102,2023-06-19,18,292
C0103,207.97737694799633,35.393987949396745,0103,2023-06-19,18,371
C0101,352.78989767239364,360.83048204507156,0101,2023-06-20,9,171
C0102,476.9707819126528,26.255716319746604,0102,2023-06-20,9,150
C0103,367.97952413894177,484.2391943136627,0103,2023-06-20,9,404
C0101,456.23270905419014,413.2181266152346,0101,2023-06-20,18,189
C0102,372.0547326356172,476.895783903931,0102,2023-06-20,18,58
C0103,247.44032618286656,337.8405109010328,0103,2023-06-20,18,344
C0101,205.9118962887187,162.4435867064426,0101,2023-06-21,9,387
C0102,189.00428920519786,401.5975292428429,0102,2023-06-21,9,87
C0103,472.7178941282737,487.5758587865213,0103,2023-06-21,9,298
C0101,285.7158809879768,287.87407918375504,0101,2023-06-21,18,142
C0102,88.02377227766844,290.8141013847196,0102,2023-06-21,18,216
C0103,471.2032179830772,127.60110011285819,0103,2023-06-21,18,213
C0101,417.48059775417465,448.42781415636057,0101,2023-06-22,9,296
C0102,107.33863894473205,130.18453418323435,0102,2023-06-22,9,381
C0103,485.55893273487106,37.91453306057191,0103,2023-06-22,9,168
C0101,489.2848671890116,388.44738709536,0101,2023-06-22,18,102
C0102,373.1919255301054,80.10388057285017,0102,2023-06-22,18,117
C0103,420.3813012422809,164.43535060461133,0103,2023-06-22,18,270
C0101,96.38256620720526,5.472658884066506,0101,2023-06-23,9,431
C0102,146.90515514089725,431.8362134392703,0102,2023-06-23,9,330
C0103,141.75904337977013,75.78790609225166,0103,2023-06-23,9,312
C0101,482.38850612725474,342.51191417637006,0101,2023-06-23,18,482
C0102,464.19285129813557,80.91679062439138,0102,2023-06-23,18,313
C0103,102.07944548213904,239.39162909751454,0103,2023-06-23,18,257
C0101,395.5889993734028,422.46392350003174,0101,2023-06-24,9,134
C0102,194.75169834993116,497.03434355623784,0102,2023-06-24,9,51
C0103,294.65748090751754,148.09796484897592,0103,2023-06-24,9,144
C0101,161.28187331689642,223.79921501521721,0101,2023-06-24,18,225
C0102,222.24331679581778,253.4316525987318,0102,2023-06-24,18,358
C0103,258.05684247824206,13.994475162591502,0103,2023-06-24,18,259
C0101,27.213448238621652,185.57198660398888,0101,2023-06-25,9,180
C0102,395.41615170079206,55.076820955781926,0102,2023-06-25,9,448
C0103,247.41547937167402,302.29363548907816,0103,2023-06-25,9,123
C0101,348.78331848953053,498.6315790447606,0101,2023-06-25,18,266
C0102,48.23706496858565,257.76701572850106,0102,2023-06-25,18,422
C0103,281.1893988653411,83.48372799147884,0103,2023-06-25,18,280
C0101,319.17889549460955,22.170461294388154,0101,2023-06-26,9,351
C0102,331.5797628200561,165.21183420633156,0102,2023-06-26,9,383
C0103,494.4946805500247,414.3891913355891,0103,2023-06-26,9,293
C0101,495.2552049678033,415.04532186414,0101,2023-06-26,18,292
C0102,68.98864006830735,295.53030209471353,0102,2023-06-26,18,133
C0103,326.47258585974987,470.3782957887143,0103,2023-06-26,18,311
C0101,246.01595665292143,38.690731841907635,0101,2023-06-27,9,231
C0102,393.89719345757146,179.30438739677507,0102,2023-06-27,9,265
C0103,13.552452960470918,151.62161095332138,0103,2023-06-27,9,260
C0101,43.00471404294076,187.98240434462426,0101,2023-06-27,18,356
C0102,66.56541750041772,237.96429586559458,0102,2023-06-27,18,96
C0103,54.51848750485516,348.89939596425137,0103,2023-06-27,18,113
C0101,79.00079431850537,77.39789729191376,0101,2023-06-28,9,445
C0102,21.79690578292426,16.496314400096413,0102,2023-06-28,9,316
C0103,215.7231344735533,182.54774161227965,0103,2023-06-28,9,80
C0101,496.7423086451242,217.3532480128959,0101,2023-06-28,18,295
C0102,288.02918872859567,459.6218130895133,0102,2023-06-28,18,314
C0103,390.56026278606885,274.326267971366,0103,2023-06-28,18,267
C0101,318.6036239118272,466.2512201385853,0101,2023-06-29,9,458
C0102,450.46994462598775,248.84600982851939,0102,2023-06-29,9,50
C0103,303.382184620777,225.02898598125572,0103,2023-06-29,9,493
C0101,33.00359505846156,472.56285474163485,0101,2023-06-29,18,167
C0102,311.93810313736805,436.73536873090524,0102,2023-06-29,18,106
C0103,138.99947459939384,167.89222235364477,0103,2023-06-29,18,180
C0101,115.51911446970387,248.9853566923158,0101,2023-06-30,9,146
C0102,438.03133581499094,247.55022698099484,0102,2023-06-30,9,471
C0103,174.38123291301244,305.8439013817791,0103,2023-06-30,9,51
C0101,341.88204450200743,267.8000129157274,0101,2023-06-30,18,325
C0102,13.377630103351246,38.0232586736467,0102,2023-06-30,18,489
C0103,373.11764756659363,474.12344930111124,0103,2023-06-30,18,488
C0101,169.76280050915165,267.47470915664707,0101,2023-07-01,9,212
C0102,454.4675233911438,143.86669158304665,0102,2023-07-01,9,194
C0103,346.9056519357431,87.52778744556633,0103,2023-07-01,9,153
C0101,77.81728215317062,264.72763330807703,0101,2023-07-01,18,97
C0102,422.27052025459835,499.6398625864529,0102,2023-07-01,18,56
C0103,266.80176592358316,393.4412952325863,0103,2023-07-01,18,330
C0101,31.87210127727941,404.69861767296993,0101,2023-07-02,9,281
C0102,264.77076305247726,11.493487873200037,0102,2023-07-02,9,391
C0103,101.09849026233209,184.85629970215572,0103,2023-07-02,9,334
C0101,319.24441209502385,255.04630662441335,0101,2023-07-02,18,473
C0102,244.21321020290736,389.98786580957477,0102,2023-07-02,18,207
C0103,47.26240189257164,338.5216538948853,0103,2023-07-02,18,195
C0101,164.50800395195546,162.79641849087827,0101,2023-07-03,9,57
C0102,121.36701086767432,460.85126490356356,0102,2023-07-03,9,254
C0103,423.48521108624885,495.5441654865307,0103,2023-07-03,9,463
C0101,157.22767260677546,190.29897934039258,0101,2023-07-03,18,484
C0102,349.1289951500364,7.922951276615908,0102,2023-07-03,18,321
C0103,5.4215410330582525,265.74296255115564,0103,2023-07-03,18,497
C0101,334.3501560651852,457.07315397756815,0101,2023-07-04,9,458
C0102,298.4843998517006,150.1796495751536,0102,2023-07-04,9,339
C0103,295.46069748101814,374.8507564961372,0103,2023-07-04,9,140
C0101,389.8176491435623,34.806523437092395,0101,2023-07-04,18,282
C0102,167.68872549979724,479.9069670320198,0102,2023-07-04,18,135
C0103,310.9276509077929,259.9423788334084,0103,2023-07-04,18,195
C0101,468.3120066613574,81.38593820302609,0101,2023-07-05,9,142
C0102,431.1886527154306,333.10127238659925,0102,2023-07-05,9,184
C0103,271.5246803345249,197.45019599559427,0103,2023-07-05,9,123
C0101,467.4613413822506,335.53780226690594,0101,2023-07-05,18,235
C0102,464.54919320756835,486.09305439399657,0102,2023-07-05,18,438
C0103,304.94447261565625,328.18246453553326,0103,2023-07-05,18,296
C0101,419.5845014399261,329.5358563031506,0101,2023-07-06,9,429
C0102,471.2150547770832,330.46717922681677,0102,2023-07-06,9,101
C0103,434.95863589477096,212.36887289098405,0103,2023-07-06,9,57
C0101,344.4281763612668,388.20199316602424,0101,2023-07-06,18,263
C0102,39.22935499102487,203.67141676302214,0102,2023-07-06,18,490
C0103,496.1179650731554,5.821225598126645,0103,2023-07-06,18,396
C0101,132.40411372086746,232.4242909519035,0101,2023-07-07,9,54
C0102,13.461099278826548,269.77151205267074,0102,2023-07-07,9,150
C0103,324.6993045198323,208.03103049905658,0103,2023-07-07,9,395
C0101,492.8052800897425,238.76426161008467,0101,2023-07-07,18,216
C0102,399.03472662084425,143.58708609790105,0102,2023-07-07,18,260
C0103,411.8498445999484,133.85106072151166,0103,2023-07-07,18,423
C0101,327.9274760708527,341.0074883436754,0101,2023-07-08,9,281
C0102,386.8900314387193,153.44263059849462,0102,2023-07-08,9,249
C0103,242.13591955880787,495.0758529148952,0103,2023-07-08,9,203
C0101,73.89136100862459,71.09934369844845,0101,2023-07-08,18,130
C0102,499.0546359172859,79.9566382967976,0102,2023-07-08,18,324
C0103,347.3932927037112,379.74831240244566,0103,2023-07-08,18,135
C0101,263.5306527330815,491.33455958380915,0101,2023-07-09,9,276
C0102,310.41043452439135,303.23465970080855,0102,2023-07-09,9,67
C0103,160.62239364320425,449.7202350389238,0103,2023-07-09,9,175
C0101,123.17013407910737,44.17925810037116,0101,2023-07-09,18,298
C0102,53.55944676908803,448.6646231350098,0102,2023-07-09,18,115
C0103,453.50265080587144,60.05895439949588,0103,2023-07-09,18,162
C0101,491.96762850497714,416.67453543115465,0101,2023-07-10,9,56
C0102,43.02825140817035,401.7185912107583,0102,2023-07-10,9,102
C0103,39.03312764483924,131.09049283737988,0103,2023-07-10,9,377
C0101,453.79000617416216,383.82602912934357,0101,2023-07-10,18,410
C0102,444.94641037643504,279.9441565187135,0102,2023-07-10,18,319
C0103,172.093164244712,392.60703449800764,0103,2023-07-10,18,400
C0101,339.87045371224355,287.41503182953005,0101,2023-07-11,9,98
C0102,234.88976243742061,309.62361878527577,0102,2023-07-11,9,496
C0103,254.95284343192358,130.25566978797903,0103,2023-07-11,9,265
C0101,489.3928839779705,196.05522900735346,0101,2023-07-11,18,198
C0102,339.7031337183725,283.54863183435714,0102,2023-07-11,18,153
C0103,378.8450390315024,40.3257029999286,0103,2023-07-11,18,450
C0101,177.72093571937197,355.9567713789044,0101,2023-07-12,9,228
C0102,251.71959077988487,158.88452416443383,0102,2023-07-12,9,122
C0103,32.37711489675149,498.573043919312,0103,2023-07-12,9,478
C0101,373.76307715416294,100.51291762667297,0101,2023-07-12,18,468
C0102,494.2630967947351,315.39614148301064,0102,2023-07-12,18,99
C0103,21.289453645934707,86.73535866758547,0103,2023-07-12,18,484
C0101,338.62344260578976,453.58985557283677,0101,2023-07-13,9,123
C0102,158.54911981256237,294.088665754295,0102,2023-07-13,9,129
C0103,499.8305100781157,399.83254339154,0103,2023-07-13,9,290
C0101,337.5062672988713,438.6856353333261,0101,2023-07-13,18,465
C0102,253.52251615852833,62.079317471096076,0102,2023-07-13,18,155
C0103,300.73746119994786,242.67503205742935,0103,2023-07-13,18,369
C0101,137.49545775888654,392.10150609617875,0101,2023-07-14,9,496
C0102,182.0928137175492,463.8832797972796,0102,2023-07-14,9,419
C0103,184.87084718430506,53.78124740639123,0103,2023-07-14,9,191
C0101,247.25773520445858,39.93149667556845,0101,2023-07-14,18,124
C0102,359.2062720066702,397.5479276489212,0102,2023-07-14,18,101
C0103,446.67422649010456,477.1432333731259,0103,2023-07-14,18,297
C0101,223.79054385532905,44.563584111550924,0101,2023-07-15,9,343
C0102,328.8080218567455,202.89219152490108,0102,2023-07-15,9,154
C0103,342.50469707482216,333.3675930763945,0103,2023-07-15,9,404
C0101,78.91628344949197,142.95764802856138,0101,2023-07-15,18,322
C0102,188.9308132729061,412.2089949657946,0102,2023-07-15,18,267
C0103,322.4671330013745,336.0686723554864,0103,2023-07-15,18,357
C0101,251.6010407256981,19.815857734031717,0101,2023-07-16,9,210
C0102,70.15107790020065,31.99833219685533,0102,2023-07-16,9,140
C0103,159.73832399164922,393.8650958481742,0103,2023-07-16,9,220
C0101,55.71125854096093,62.13200959575871,0101,2023-07-16,18,101
C0102,134.91084562822059,101.10356902381184,0102,2023-07-16,18,351
C0103,138.2511567921773,498.1472323280586,0103,2023-07-16,18,56
C0101,168.24322142796444,105.62951598691134,0101,2023-07-17,9,203
C0102,114.68423212473844,279.8226006603565,0102,2023-07-17,9,273
C0103,200.32792320041497,448.42065913972465,0103,2023-07-17,9,290
C0101,356.5306290133233,107.8471238701182,0101,2023-07-17,18,467
C0102,236.94927393672415,152.71158352037372,0102,2023-07-17,18,482
C0103,14.58705457685161,331.2458471724143,0103,2023-07-17,18,409
C0101,161.6134130720638,240.50229122419086,0101,2023-07-18,9,256
C0102,182.39501362918205,337.18131939642353,0102,2023-07-18,9,195
C0103,297.74716671487516,122.04462284741824,0103,2023-07-18,9,396
C0101,428.0109049265352,246.15334081176516,0101,2023-07-18,18,69
C0102,309.3651121245917,244.24963623197888,0102,2023-07-18,18,480
C0103,313.4862358992865,7.5202683772020436,0103,2023-07-18,18,328
C0101,266.6295582998042,251.0539844520332,0101,2023-07-19,9,430
C0102,372.94093049815285,117.92968477188714,0102,2023-07-19,9,93
C0103,27.262673876992327,401.5794870417046,0103,2023-07-19,9,327
C0101,120.34737815751318,343.77275847517893,0101,2023-07-19,18,439
C0102,2.4753370312484146,360.5749791911524,0102,2023-07-19,18,90
C0103,396.2415532341497,196.51698633296337,0103,2023-07-19,18,259
C0101,175.53786376039082,420.3924375687354,0101,2023-07-20,9,339
C0102,93.58249343820846,206.06443444379286,0102,2023-07-20,9,67
C0103,298.1690806957202,2.5562565585201535,0103,2023-07-20,9,484
C0101,189.24626981690022,315.00102184998167,0101,2023-07-20,18,308
C0102,453.4869197946147,220.43600581330003,0102,2023-07-20,18,64
C0103,231.3949592464286,59.261001605803386,0103,2023-07-20,18,299
C0101,396.55649387356016,442.59786028689564,0101,2023-07-21,9,234
C0102,473.7982871760375,234.0142588984422,0102,2023-07-21,9,415
C0103,326.1608777513694,84.1708024940539,0103,2023-07-21,9,471
C0101,290.27702493698473,130.8315540504398,0101,2023-07-21,18,489
C0102,402.68713918444126,293.24555860428245,0102,2023-07-21,18,223
C0103,384.98868952432247,438.63241160559846,0103,2023-07-21,18,477
C0101,273.3250044376675,258.65421267272353,0101,2023-07-22,9,160
C0102,52.50698774767759,27.01579574178131,0102,2023-07-22,9,390
C0103,491.8511230356786,458.1477643533879,0103,2023-07-22,9,370
C0101,31.182031748197893,134.65070595502442,0101,2023-07-22,18,480
C0102,450.771189597009,44.739788438066306,0102,2023-07-22,18,406
C0103,170.64567655588752,439.92523925030144,0103,2023-07-22,18,253
C0101,259.0380661685737,145.1870911034519,0101,2023-07-23,9,168
C0102,56.22310280608406,365.60136627823204,0102,2023-07-23,9,285
C0103,309.16877722995514,300.3543905304676,0103,2023-07-23,9,459
C0101,147.12207654699537,32.69032636726072,0101,2023-07-23,18,247
C0102,473.51625206402684,208.27696077945075,0102,2023-07-23,18,426
C0103,187.8833773965507,493.93867533683886,0103,2023-07-23,18,273
C0101,398.08600530934973,47.88011239068457,0101,2023-07-24,9,122
C0102,242.3172868262186,396.67601760982035,0102,2023-07-24,9,323
C0103,498.65800607842664,372.153370301206,0103,2023-07-24,9,376
C0101,251.31775117790755,186.79899518048177,0101,2023-07-24,18,439
C0102,321.6398407526822,374.7092068680486,0102,2023-07-24,18,428
C0103,251.69373992989085,56.895493395432595,0103,2023-07-24,18,152
C0101,108.1764066396172,440.9294450716152,0101,2023-07-25,9,87
C0102,405.67412590110604,186.29787162652022,0102,2023-07-25,9,115
C0103,331.7606877718996,455.1631858212026,0103,2023-07-25,9,250
C0101,412.9705598992284,130.5745350516715,0101,2023-07-25,18,401
C0102,180.837301813525,366.39601026982945,0102,2023-07-25,18,436
C0103,395.0261338004392,370.0539907021441,0103,2023-07-25,18,399
C0101,115.81130562127245,144.543320077964,0101,2023-07-26,9,490
C0102,276.9301908726637,377.2252006386866,0102,2023-07-26,9,473
C0103,299.5978397797108,462.2509326234089,0103,2023-07-26,9,87
C0101,130.68739567781196,442.3547359779444,0101,2023-07-26,18,440
C0102,150.01967939015654,220.49022571533084,0102,2023-07-26,18,174
C0103,162.00953766950354,145.38595909374973,0103,2023-07-26,18,433
C0101,334.32842469796,499.838181206988,0101,2023-07-27,9,365
C0102,350.5303232598515,263.4776939526092,0102,2023-07-27,9,108
C0103,205.30874515435173,374.92937485390803,0103,2023-07-27,9,251
C0101,398.905574020698,371.9269723745416,0101,2023-07-27,18,299
C0102,492.5594919673141,405.4329242650231,0102,2023-07-27,18,200
C0103,389.7896477720627,324.8516101039755,0103,2023-07-27,18,80
C0101,44.895175113472575,302.74461425904684,0101,2023-07-28,9,120
C0102,98.59725662219444,217.45582398678837,0102,2023-07-28,9,387
C0103,271.24314412195395,206.57635929791985,0103,2023-07-28,9,416
C0101,84.45160271178142,385.77777627842744,0101,2023-07-28,18,444
C0102,389.045596269033,224.01498044632962,0102,2023-07-28,18,106
C0103,76.78122465647624,97.57878606032699,0103,2023-07-28,18,292
C0101,265.83240605105885,112.34039146674579,0101,2023-07-29,9,201
C0102,308.1090416910122,28.289339202201667,0102,2023-07-29,9,412
C0103,178.93833416915416,429.2129656841222,0103,2023-07-29,9,398
C0101,359.85894437458643,46.9000689980183,0101,2023-07-29,18,174
C0102,465.2668269746874,224.67284066689686,0102,2023-07-29,18,366
C0103,284.9150656145848,181.7161698000625,0103,2023-07-29,18,271
C0101,362.6426506008808,7.29178285315546,0101,2023-07-30,9,412
C0102,94.41045880506348,317.67009196639833,0102,2023-07-30,9,122
C0103,445.3004072877309,31.819870740666612,0103,2023-07-30,9,84
C0101,409.756797876265,38.31283108098999,0101,2023-07-30,18,433
C0102,71.61421188945944,175.02266211524292,0102,2023-07-30,18,275
C0103,379.14306755024177,252.03465688224392,0103,2023-07-30,18,101
C0101,205.38230414326014,362.4738126298957,0101,2023-07-31,9,257
C0102,435.7657075573303,326.9833693404042,0102,2023-07-31,9,181
C0103,173.25265602261257,269.9363451607649,0103,2023-07-31,9,420
C0101,492.49037038083407,217.80216332118923,0101,2023-07-31,18,166
C0102,448.3870763426879,489.01022863733664,0102,2023-07-31,18,64
C0103,364.99778504850764,286.1233934706042,0103,2023-07-31,18,291
C0101,45.78381639036089,476.20902630867704,0101,2023-08-01,9,172
C0102,447.0315617807648,327.8026729692809,0102,2023-08-01,9,255
C0103,52.59544551705947,208.52648548315656,0103,2023-08-01,9,230
C0101,84.92993224377993,357.54437184169706,0101,2023-08-01,18,138
C0102,15.009993660730803,483.0702844469896,0102,2023-08-01,18,227
