구매일자,시군구,업종명_중분류,업종명_소분류,메뉴명_소분류,판매수량,단가,광역시도,행정동코드,결제금액
2023-03-02 08:00:00,마포구,일식,국수,냉면,3,26065,서울특별시,0105,78195
2023-01-23 02:00:00,영등포구,양식,국수,연어초밥,6,7037,서울특별시,0103,42222
2023-07-29 19:00:00,강남구,분식,초밥,연어초밥,3,14041,서울특별시,0101,42123
2023-03-01 09:00:00,강남구,분식,국수,연어초밥,2,24968,서울특별시,0101,49936
2023-01-29 20:00:00,종로구,일식,국수,필렛스테이크,7,12313,서울특별시,0102,86191
2023-10-05 16:00:00,마포구,양식,국수,떡볶이,5,27129,서울특별시,0105,135645
2023-04-25 16:00:00,강남구,일식,고기구이,연어초밥,4,12100,서울특별시,0101,48400
2022-11-18 16:00:00,마포구,양식,떡볶이,불고기,3,15341,서울특별시,0105,46023
2023-04-30 02:00:00,성동구,일식,국수,떡볶이,1,27434,서울특별시,0104,27434
2023-04-17 17:00:00,마포구,일식,고기구이,떡볶이,1,11083,서울특별시,0105,11083
2023-09-11 12:00:00,마포구,일식,고기구이,냉면,7,29202,서울특별시,0105,204414
2023-07-18 00:00:00,종로구,양식,떡볶이,연어초밥,1,6099,서울특별시,0102,6099
2023-01-09 15:00:00,마포구,양식,초밥,떡볶이,3,11644,서울특별시,0105,34932
2022-12-25 18:00:00,강남구,분식,국수,연어초밥,9,19777,서울특별시,0101,177993
2023-06-08 17:00:00,종로구,양식,초밥,연어초밥,4,19852,서울특별시,0102,79408
2022-11-18 05:00:00,종로구,한식,고기구이,떡볶이,7,27746,서울특별시,0102,194222
2023-02-25 03:00:00,강남구,일식,국수,떡볶이,4,28995,서울특별시,0101,115980
2022-12-21 07:00:00,강남구,중식,국수,연어초밥,9,21947,서울특별시,0101,197523
2022-11-08 11:00:00,강남구,한식,떡볶이,불고기,8,21493,서울특별시,0101,171944
2023-10-01 11:00:00,강남구,한식,고기구이,연어초밥,5,12931,서울특별시,0101,64655
2022-12-03 16:00:00,종로구,일식,초밥,필렛스테이크,7,25141,서울특별시,0102,175987
2022-11-04 08:00:00,강남구,분식,스테이크,냉면,4,21072,서울특별시,0101,84288
2023-10-06 14:00:00,강남구,일식,떡볶이,연어초밥,9,5601,서울특별시,0101,50409
2023-01-08 13:00:00,마포구,일식,초밥,필렛스테이크,4,25801,서울특별시,0105,103204
2023-08-25 06:00:00,강남구,한식,국수,불고기,8,13991,서울특별시,0101,111928
2022-11-12 09:00:00,강남구,양식,국수,연어초밥,6,16895,서울특별시,0101,101370
2022-12-26 21:00:00,강남구,한식,국수,필렛스테이크,6,17152,서울특별시,0101,102912
2022-12-11 06:00:00,강남구,분식,스테이크,냉면,4,25493,서울특별시,0101,101972
2023-07-16 02:00:00,영등포구,분식,국수,연어초밥,8,11698,서울특별시,0103,93584
2023-06-14 18:00:00,마포구,분식,스테이크,필렛스테이크,7,14797,서울특별시,0105,103579
2023-04-23 02:00:00,성동구,중식,스테이크,불고기,8,5978,서울특별시,0104,47824
2023-01-27 23:00:00,영등포구,한식,떡볶이,필렛스테이크,8,13712,서울특별시,0103,109696
2022-12-03 08:00:00,강남구,중식,국수,냉면,2,7209,서울특별시,0101,14418
2023-05-27 05:00:00,성동구,양식,떡볶이,냉면,8,19574,서울특별시,0104,156592
2023-01-23 23:00:00,강남구,중식,초밥,필렛스테이크,8,27329,서울특별시,0101,218632
2023-06-03 20:00:00,성동구,분식,스테이크,불고기,3,16617,서울특별시,0104,49851
2023-07-09 06:00:00,영등포구,한식,스테이크,불고기,9,27802,서울특별시,0103,250218
2023-09-06 05:00:00,마포구,한식,떡볶이,연어초밥,5,29427,서울특별시,0105,147135
2023-04-29 19:00:00,종로구,중식,초밥,떡볶이,3,6345,서울특별시,0102,19035
2022-11-02 17:00:00,성동구,양식,스테이크,불고기,3,17909,서울특별시,0104,53727
2023-02-11 04:00:00,영등포구,양식,국수,필렛스테이크,4,18206,서울특별시,0103,72824
2023-09-07 15:00:00,영등포구,중식,초밥,불고기,1,14629,서울특별시,0103,14629
2023-05-14 03:00:00,마포구,양식,초밥,연어초밥,7,25761,서울특별시,0105,180327
2023-06-14 09:00:00,성동구,양식,스테이크,연어초밥,7,14873,서울특별시,0104,104111
2023-04-16 16:00:00,영등포구,일식,스테이크,연어초밥,7,6379,서울특별시,0103,44653
2022-12-30 05:00:00,영등포구,일식,고기구이,불고기,5,18698,서울특별시,0103,93490
2023-09-23 10:00:00,성동구,한식,떡볶이,필렛스테이크,4,10047,서울특별시,0104,40188
2023-08-09 09:00:00,종로구,중식,스테이크,냉면,7,13872,서울특별시,0102,97104
2023-10-29 06:00:00,강남구,일식,고기구이,필렛스테이크,8,17547,서울특별시,0101,140376
2023-09-08 10:00:00,영등포구,한식,떡볶이,필렛스테이크,1,23072,서울특별시,0103,23072
2023-02-14 23:00:00,강남구,일식,스테이크,연어초밥,4,11954,서울특별시,0101,47816
2023-02-01 13:00:00,강남구,한식,고기구이,냉면,9,14516,서울특별시,0101,130644
2023-01-30 10:00:00,영등포구,양식,초밥,필렛스테이크,8,6697,서울특별시,0103,53576
2023-10-01 11:00:00,성동구,한식,떡볶이,떡볶이,9,14603,서울특별시,0104,131427
2023-05-22 17:00:00,성동구,한식,국수,떡볶이,2,19505,서울특별시,0104,39010
2023-04-15 10:00:00,종로구,양식,떡볶이,떡볶이,5,20424,서울특별시,0102,102120
2023-10-19 11:00:00,영등포구,중식,초밥,냉면,2,12330,서울특별시,0103,24660
2023-06-08 16:00:00,강남구,중식,국수,연어초밥,8,6521,서울특별시,0101,52168
2023-09-28 01:00:00,성동구,중식,국수,냉면,5,19432,서울특별시,0104,97160
2023-10-25 10:00:00,종로구,중식,초밥,떡볶이,3,21383,서울특별시,0102,64149
2022-11-29 22:00:00,성동구,양식,스테이크,떡볶이,1,7129,서울특별시,0104,7129
2023-03-12 14:00:00,마포구,양식,떡볶이,떡볶이,7,17624,서울특별시,0105,123368
2023-07-26 06:00:00,성동구,중식,고기구이,불고기,8,7377,서울특별시,0104,59016
2023-08-24 00:00:00,종로구,양식,떡볶이,냉면,8,16325,서울특별시,0102,130600
2022-12-25 01:00:00,마포구,양식,초밥,필렛스테이크,9,21021,서울특별시,0105,189189
2023-02-24 21:00:00,성동구,일식,고기구이,필렛스테이크,8,22981,서울특별시,0104,183848
2023-05-19 13:00:00,성동구,일식,떡볶이,냉면,8,22844,서울특별시,0104,182752
2023-08-18 22:00:00,마포구,분식,국수,불고기,8,23956,서울특별시,0105,191648
2022-12-12 02:00:00,마포구,일식,스테이크,불고기,9,11030,서울특별시,0105,99270
2023-06-07 16:00:00,강남구,중식,스테이크,필렛스테이크,5,26156,서울특별시,0101,130780
2023-02-16 22:00:00,마포구,일식,고기구이,연어초밥,7,13741,서울특별시,0105,96187
2023-01-18 18:00:00,성동구,분식,국수,연어초밥,8,14370,서울특별시,0104,114960
2023-05-07 15:00:00,종로구,양식,스테이크,떡볶이,2,24689,서울특별시,0102,49378
2023-03-31 17:00:00,종로구,한식,국수,불고기,7,13175,서울특별시,0102,92225
2023-06-20 10:00:00,성동구,일식,고기구이,필렛스테이크,4,6871,서울특별시,0104,27484
2023-02-24 15:00:00,종로구,양식,고기구이,냉면,2,22858,서울특별시,0102,45716
2023-08-27 16:00:00,영등포구,중식,떡볶이,떡볶이,2,21552,서울특별시,0103,43104
2022-11-29 10:00:00,성동구,분식,고기구이,떡볶이,2,19545,서울특별시,0104,39090
2023-09-10 18:00:00,성동구,분식,고기구이,연어초밥,9,8582,서울특별시,0104,77238
2022-11-11 20:00:00,마포구,분식,초밥,냉면,7,20795,서울특별시,0105,145565
2023-07-26 21:00:00,강남구,한식,고기구이,냉면,1,9960,서울특별시,0101,9960
2023-03-07 03:00:00,종로구,일식,스테이크,불고기,6,18888,서울특별시,0102,113328
2023-03-20 13:00:00,마포구,일식,초밥,떡볶이,6,17698,서울특별시,0105,106188
2022-11-07 22:00:00,영등포구,양식,스테이크,불고기,5,24317,서울특별시,0103,121585
2023-07-14 14:00:00,종로구,분식,초밥,연어초밥,6,29414,서울특별시,0102,176484
2022-12-31 05:00:00,종로구,중식,스테이크,연어초밥,9,9751,서울특별시,0102,87759
2023-06-28 23:00:00,종로구,일식,스테이크,필렛스테이크,5,7867,서울특별시,0102,39335
2023-07-22 23:00:00,영등포구,양식,초밥,떡볶이,6,18892,서울특별시,0103,113352
2023-09-04 16:00:00,종로구,양식,고기구이,연어초밥,6,28799,서울특별시,0102,172794
2023-07-16 18:00:00,성동구,양식,국수,필렛스테이크,4,8952,서울특별시,0104,35808
2023-02-18 18:00:00,영등포구,중식,고기구이,연어초밥,9,17184,서울특별시,0103,154656
2023-07-27 20:00:00,성동구,분식,고기구이,연어초밥,4,15181,서울특별시,0104,60724
2023-08-28 16:00:00,강남구,한식,국수,불고기,8,12951,서울특별시,0101,103608
2023-02-24 10:00:00,성동구,일식,국수,냉면,6,21599,서울특별시,0104,129594
2022-12-16 04:00:00,마포구,양식,고기구이,연어초밥,7,12387,서울특별시,0105,86709
2023-09-21 00:00:00,강남구,한식,국수,불고기,7,17326,서울특별시,0101,121282
2022-12-24 20:00:00,종로구,일식,초밥,냉면,7,26135,서울특별시,0102,182945
2023-06-05 04:00:00,성동구,일식,고기구이,연어초밥,6,14489,서울특별시,0104,86934
2023-01-26 00:00:00,성동구,양식,국수,연어초밥,6,5527,서울특별시,0104,33162
2022-12-16 21:00:00,성동구,한식,고기구이,떡볶이,5,27124,서울특별시,0104,135620
2023-08-10 15:00:00,영등포구,중식,고기구이,떡볶이,4,11862,서울특별시,0103,47448
2022-12-23 07:00:00,성동구,중식,고기구이,필렛스테이크,7,24320,서울특별시,0104,170240
2023-07-02 23:00:00,성동구,양식,초밥,불고기,8,24069,서울특별시,0104,192552
2023-07-11 07:00:00,강남구,중식,스테이크,연어초밥,7,18157,서울특별시,0101,127099
2022-11-22 22:00:00,성동구,일식,스테이크,필렛스테이크,7,7195,서울특별시,0104,50365
2023-01-02 23:00:00,영등포구,양식,스테이크,연어초밥,8,28751,서울특별시,0103,230008
2023-08-17 04:00:00,강남구,양식,스테이크,연어초밥,4,22021,서울특별시,0101,88084
2023-05-04 16:00:00,영등포구,한식,떡볶이,연어초밥,1,15609,서울특별시,0103,15609
2022-12-15 04:00:00,영등포구,분식,국수,연어초밥,4,26347,서울특별시,0103,105388
2023-10-28 01:00:00,강남구,한식,스테이크,연어초밥,7,24701,서울특별시,0101,172907
2023-02-05 11:00:00,마포구,한식,떡볶이,불고기,8,24007,서울특별시,0105,192056
2022-11-02 11:00:00,종로구,한식,초밥,연어초밥,5,9198,서울특별시,0102,45990
2023-10-03 10:00:00,종로구,중식,떡볶이,냉면,8,20821,서울특별시,0102,166568
2022-11-07 00:00:00,영등포구,분식,고기구이,필렛스테이크,1,12144,서울특별시,0103,12144
2023-05-21 10:00:00,마포구,중식,떡볶이,떡볶이,6,6962,서울특별시,0105,41772
2023-10-28 12:00:00,성동구,양식,초밥,연어초밥,7,13452,서울특별시,0104,94164
2023-05-30 08:00:00,성동구,일식,국수,냉면,5,7600,서울특별시,0104,38000
2023-06-01 19:00:00,종로구,한식,고기구이,떡볶이,7,7645,서울특별시,0102,53515
2023-03-22 07:00:00,마포구,일식,스테이크,필렛스테이크,5,23175,서울특별시,0105,115875
2022-12-17 04:00:00,마포구,한식,초밥,연어초밥,5,17545,서울특별시,0105,87725
2023-05-28 11:00:00,영등포구,일식,국수,불고기,6,14946,서울특별시,0103,89676
2023-09-23 15:00:00,영등포구,일식,국수,불고기,8,9806,서울특별시,0103,78448
2022-12-04 03:00:00,강남구,일식,떡볶이,냉면,3,24273,서울특별시,0101,72819
2023-09-17 11:00:00,성동구,중식,초밥,냉면,3,20854,서울특별시,0104,62562
2023-04-01 02:00:00,마포구,양식,고기구이,필렛스테이크,4,19639,서울특별시,0105,78556
2023-05-15 04:00:00,영등포구,일식,국수,연어초밥,2,9752,서울특별시,0103,19504
2022-12-31 05:00:00,영등포구,중식,고기구이,떡볶이,4,8088,서울특별시,0103,32352
2023-06-15 08:00:00,영등포구,일식,스테이크,연어초밥,4,8087,서울특별시,0103,32348
2023-01-06 09:00:00,강남구,한식,떡볶이,떡볶이,3,5626,서울특별시,0101,16878
2023-02-08 10:00:00,성동구,분식,떡볶이,연어초밥,4,29227,서울특별시,0104,116908
2023-07-21 16:00:00,성동구,양식,스테이크,냉면,5,14193,서울특별시,0104,70965
2022-11-19 09:00:00,마포구,중식,스테이크,필렛스테이크,7,21456,서울특별시,0105,150192
2023-04-12 19:00:00,마포구,양식,초밥,연어초밥,3,29556,서울특별시,0105,88668
2023-06-05 10:00:00,영등포구,양식,스테이크,냉면,8,28411,서울특별시,0103,227288
2022-12-19 01:00:00,마포구,양식,고기구이,연어초밥,5,13014,서울특별시,0105,65070
2023-02-16 07:00:00,영등포구,한식,초밥,필렛스테이크,7,17247,서울특별시,0103,120729
2023-03-06 01:00:00,성동구,분식,초밥,냉면,2,16576,서울특별시,0104,33152
2023-06-30 14:00:00,성동구,분식,고기구이,필렛스테이크,2,5835,서울특별시,0104,11670
2023-10-22 13:00:00,마포구,분식,초밥,떡볶이,5,24207,서울특별시,0105,121035
2023-09-01 10:00:00,성동구,분식,스테이크,연어초밥,4,19359,서울특별시,0104,77436
2023-01-09 01:00:00,강남구,분식,국수,냉면,5,14286,서울특별시,0101,71430
2022-11-07 14:00:00,강남구,양식,초밥,연어초밥,2,18958,서울특별시,0101,37916
2022-11-19 21:00:00,영등포구,한식,국수,떡볶이,5,23386,서울특별시,0103,116930
2023-06-05 20:00:00,영등포구,일식,국수,불고기,7,5374,서울특별시,0103,37618
2022-12-27 21:00:00,성동구,중식,고기구이,떡볶이,7,21151,서울특별시,0104,148057
2023-01-24 04:00:00,영등포구,중식,국수,연어초밥,3,26531,서울특별시,0103,79593
2023-09-05 11:00:00,영등포구,분식,떡볶이,떡볶이,4,23160,서울특별시,0103,92640
2023-09-15 03:00:00,마포구,분식,떡볶이,필렛스테이크,5,20499,서울특별시,0105,102495
2023-09-02 10:00:00,종로구,일식,스테이크,필렛스테이크,5,7263,서울특별시,0102,36315
2023-02-01 08:00:00,영등포구,양식,스테이크,떡볶이,8,23617,서울특별시,0103,188936
2023-06-14 14:00:00,영등포구,한식,스테이크,불고기,4,23766,서울특별시,0103,95064
2023-06-11 08:00:00,영등포구,중식,초밥,연어초밥,7,17348,서울특별시,0103,121436
2023-01-07 10:00:00,마포구,분식,초밥,불고기,8,19566,서울특별시,0105,156528
2023-05-21 12:00:00,마포구,일식,스테이크,냉면,3,20460,서울특별시,0105,61380
2023-05-11 05:00:00,영등포구,일식,스테이크,불고기,8,8028,서울특별시,0103,64224
2023-03-25 05:00:00,영등포구,일식,초밥,필렛스테이크,3,11436,서울특별시,0103,34308
2023-08-01 15:00:00,영등포구,중식,초밥,필렛스테이크,4,24807,서울특별시,0103,99228
2023-07-05 16:00:00,강남구,분식,초밥,필렛스테이크,6,29343,서울특별시,0101,176058
2023-05-13 21:00:00,영등포구,양식,국수,불고기,6,11752,서울특별시,0103,70512
2023-07-23 05:00:00,종로구,양식,국수,냉면,5,15018,서울특별시,0102,75090
2023-08-05 19:00:00,강남구,중식,고기구이,필렛스테이크,3,27882,서울특별시,0101,83646
2023-05-26 09:00:00,강남구,양식,초밥,떡볶이,1,9058,서울특별시,0101,9058
2023-02-06 10:00:00,영등포구,분식,스테이크,떡볶이,9,11529,서울특별시,0103,103761
2023-08-04 02:00:00,강남구,양식,스테이크,불고기,8,6397,서울특별시,0101,51176
2023-07-20 05:00:00,성동구,일식,떡볶이,연어초밥,8,10869,서울특별시,0104,86952
2023-10-25 00:00:00,영등포구,중식,고기구이,불고기,5,20904,서울특별시,0103,104520
2022-12-25 12:00:00,종로구,일식,스테이크,떡볶이,8,13705,서울특별시,0102,109640
2023-04-02 15:00:00,성동구,중식,스테이크,불고기,5,29584,서울특별시,0104,147920
2023-10-03 10:00:00,영등포구,양식,초밥,떡볶이,1,27288,서울특별시,0103,27288
2023-05-07 07:00:00,성동구,한식,국수,불고기,2,27394,서울특별시,0104,54788
2023-10-10 03:00:00,성동구,한식,국수,불고기,3,23159,서울특별시,0104,69477
2022-11-05 12:00:00,강남구,양식,스테이크,떡볶이,4,22552,서울특별시,0101,90208
2022-11-13 19:00:00,종로구,중식,떡볶이,연어초밥,9,17741,서울특별시,0102,159669
2023-08-17 18:00:00,영등포구,일식,스테이크,연어초밥,3,29764,서울특별시,0103,89292
2023-03-11 11:00:00,마포구,일식,초밥,필렛스테이크,6,7384,서울특별시,0105,44304
2023-05-09 09:00:00,강남구,일식,스테이크,냉면,3,23070,서울특별시,0101,69210
2023-04-05 19:00:00,강남구,양식,고기구이,필렛스테이크,6,8506,서울특별시,0101,51036
2023-03-29 12:00:00,마포구,중식,스테이크,연어초밥,6,13481,서울특별시,0105,80886
2023-10-09 00:00:00,마포구,양식,고기구이,냉면,2,11390,서울특별시,0105,22780
2022-12-05 05:00:00,강남구,중식,떡볶이,냉면,5,20030,서울특별시,0101,100150
2023-08-09 02:00:00,영등포구,중식,떡볶이,불고기,1,24680,서울특별시,0103,24680
2023-09-20 20:00:00,성동구,일식,초밥,냉면,9,6994,서울특별시,0104,62946
2023-06-28 07:00:00,강남구,분식,국수,연어초밥,7,20041,서울특별시,0101,140287
2023-03-24 19:00:00,종로구,중식,스테이크,불고기,9,10542,서울특별시,0102,94878
2022-12-29 06:00:00,종로구,일식,스테이크,불고기,8,6924,서울특별시,0102,55392
2023-07-07 11:00:00,성동구,한식,스테이크,필렛스테이크,2,15438,서울특별시,0104,30876
2023-04-20 15:00:00,종로구,한식,초밥,연어초밥,7,19531,서울특별시,0102,136717
2022-12-25 09:00:00,영등포구,양식,국수,불고기,1,10045,서울특별시,0103,10045
2023-03-11 22:00:00,종로구,양식,고기구이,필렛스테이크,9,14745,서울특별시,0102,132705
2023-10-17 01:00:00,성동구,중식,국수,필렛스테이크,8,28837,서울특별시,0104,230696
2023-02-05 14:00:00,강남구,양식,초밥,불고기,7,13668,서울특별시,0101,95676
2023-01-04 23:00:00,종로구,중식,초밥,냉면,9,29889,서울특별시,0102,269001
2023-07-07 06:00:00,종로구,중식,초밥,냉면,8,25855,서울특별시,0102,206840
2023-01-12 15:00:00,마포구,일식,국수,필렛스테이크,8,14273,서울특별시,0105,114184
2023-10-01 21:00:00,마포구,중식,떡볶이,불고기,1,19420,서울특별시,0105,19420
2023-09-09 16:00:00,영등포구,분식,국수,떡볶이,1,22730,서울특별시,0103,22730
2023-10-25 01:00:00,강남구,일식,떡볶이,냉면,9,16616,서울특별시,0101,149544
2023-09-29 05:00:00,성동구,중식,국수,불고기,3,15194,서울특별시,0104,45582
2023-01-28 17:00:00,영등포구,일식,초밥,떡볶이,4,13243,서울특별시,0103,52972
2023-01-17 05:00:00,마포구,양식,스테이크,불고기,1,8487,서울특별시,0105,8487
2023-03-05 17:00:00,종로구,중식,국수,불고기,6,5623,서울특별시,0102,33738
2023-04-21 00:00:00,마포구,분식,국수,떡볶이,8,13423,서울특별시,0105,107384
2023-09-17 08:00:00,마포구,일식,국수,연어초밥,8,24893,서울특별시,0105,199144
2023-07-26 00:00:00,종로구,양식,떡볶이,연어초밥,6,10834,서울특별시,0102,65004
2023-06-23 14:00:00,성동구,분식,고기구이,필렛스테이크,6,9493,서울특별시,0104,56958
2023-09-16 18:00:00,종로구,일식,초밥,필렛스테이크,5,13201,서울특별시,0102,66005
2023-06-24 03:00:00,종로구,한식,스테이크,필렛스테이크,5,19972,서울특별시,0102,99860
2023-03-18 23:00:00,종로구,양식,스테이크,불고기,5,10375,서울특별시,0102,51875
2023-03-31 08:00:00,성동구,한식,초밥,연어초밥,9,10509,서울특별시,0104,94581
2023-05-08 05:00:00,종로구,일식,고기구이,냉면,3,7808,서울특별시,0102,23424
2022-12-03 07:00:00,성동구,분식,고기구이,떡볶이,5,13305,서울특별시,0104,66525
2023-07-29 00:00:00,영등포구,일식,초밥,연어초밥,6,10435,서울특별시,0103,62610
2023-06-26 15:00:00,성동구,양식,떡볶이,불고기,6,25780,서울특별시,0104,154680
2023-07-25 03:00:00,마포구,일식,고기구이,떡볶이,1,27643,서울특별시,0105,27643
2023-05-14 09:00:00,강남구,중식,떡볶이,냉면,3,14262,서울특별시,0101,42786
2023-08-13 00:00:00,마포구,중식,스테이크,냉면,6,7130,서울특별시,0105,42780
2023-10-12 17:00:00,강남구,일식,고기구이,떡볶이,7,7186,서울특별시,0101,50302
2023-05-27 11:00:00,영등포구,한식,국수,필렛스테이크,7,13118,서울특별시,0103,91826
2023-04-11 18:00:00,종로구,일식,국수,떡볶이,9,16586,서울특별시,0102,149274
2022-12-09 02:00:00,성동구,일식,떡볶이,필렛스테이크,7,18211,서울특별시,0104,127477
2023-08-11 11:00:00,성동구,분식,초밥,떡볶이,6,12603,서울특별시,0104,75618
2023-09-26 02:00:00,마포구,한식,국수,불고기,3,13862,서울특별시,0105,41586
2023-07-13 15:00:00,영등포구,분식,국수,연어초밥,4,12092,서울특별시,0103,48368
2023-09-12 02:00:00,마포구,일식,초밥,냉면,8,17940,서울특별시,0105,143520
2023-09-10 12:00:00,종로구,양식,고기구이,냉면,5,22422,서울특별시,0102,112110
2023-08-18 12:00:00,종로구,일식,국수,냉면,7,6085,서울특별시,0102,42595
2023-05-03 01:00:00,종로구,중식,고기구이,냉면,2,16967,서울특별시,0102,33934
2022-12-07 08:00:00,영등포구,분식,스테이크,연어초밥,2,21214,서울특별시,0103,42428
2022-11-02 04:00:00,성동구,중식,스테이크,떡볶이,2,21813,서울특별시,0104,43626
2023-01-14 09:00:00,마포구,한식,초밥,필렛스테이크,2,19086,서울특별시,0105,38172
2023-04-06 21:00:00,종로구,양식,고기구이,냉면,6,18128,서울특별시,0102,108768
2023-07-29 16:00:00,종로구,양식,국수,연어초밥,6,22024,서울특별시,0102,132144
2023-04-15 22:00:00,마포구,분식,떡볶이,연어초밥,6,14459,서울특별시,0105,86754
2022-11-09 10:00:00,영등포구,일식,국수,냉면,3,19181,서울특별시,0103,57543
2023-01-16 13:00:00,종로구,한식,고기구이,연어초밥,6,12986,서울특별시,0102,77916
2023-10-23 11:00:00,마포구,한식,고기구이,필렛스테이크,2,15947,서울특별시,0105,31894
2023-10-26 16:00:00,영등포구,일식,떡볶이,냉면,5,8102,서울특별시,0103,40510
2023-03-18 07:00:00,마포구,중식,고기구이,연어초밥,2,13753,서울특별시,0105,27506
2023-08-21 01:00:00,마포구,분식,초밥,필렛스테이크,1,8552,서울특별시,0105,8552
2023-07-20 20:00:00,마포구,한식,떡볶이,연어초밥,2,10660,서울특별시,0105,21320
2023-10-06 00:00:00,영등포구,분식,스테이크,냉면,2,15486,서울특별시,0103,30972
2023-09-20 02:00:00,성동구,중식,초밥,연어초밥,5,17501,서울특별시,0104,87505
2023-06-17 21:00:00,마포구,한식,국수,필렛스테이크,5,28549,서울특별시,0105,142745
2023-03-24 15:00:00,종로구,중식,고기구이,냉면,6,5651,서울특별시,0102,33906
2023-06-17 03:00:00,강남구,한식,고기구이,연어초밥,4,27464,서울특별시,0101,109856
2023-02-25 04:00:00,종로구,일식,떡볶이,필렛스테이크,2,13206,서울특별시,0102,26412
2023-03-07 17:00:00,성동구,중식,고기구이,냉면,1,23104,서울특별시,0104,23104
2023-06-10 14:00:00,영등포구,일식,고기구이,냉면,7,21946,서울특별시,0103,153622
2023-05-28 00:00:00,강남구,일식,떡볶이,떡볶이,9,29271,서울특별시,0101,263439
2023-05-31 12:00:00,영등포구,한식,초밥,냉면,3,7717,서울특별시,0103,23151
2023-03-21 00:00:00,강남구,한식,국수,연어초밥,2,29179,서울특별시,0101,58358
2023-03-29 22:00:00,영등포구,한식,스테이크,불고기,3,6572,서울특별시,0103,19716
2022-11-04 17:00:00,영등포구,한식,초밥,떡볶이,2,26932,서울특별시,0103,53864
2023-06-08 01:00:00,성동구,한식,떡볶이,연어초밥,3,21304,서울특별시,0104,63912
2023-05-29 14:00:00,영등포구,중식,초밥,필렛스테이크,5,17047,서울특별시,0103,85235
2023-10-07 12:00:00,영등포구,일식,스테이크,필렛스테이크,8,14944,서울특별시,0103,119552
2023-05-03 13:00:00,성동구,중식,떡볶이,냉면,7,7339,서울특별시,0104,51373
2023-04-20 05:00:00,성동구,중식,초밥,냉면,9,25045,서울특별시,0104,225405
2022-11-25 15:00:00,마포구,일식,국수,필렛스테이크,4,23198,서울특별시,0105,92792
2023-01-11 14:00:00,종로구,일식,떡볶이,떡볶이,5,28432,서울특별시,0102,142160
2023-03-04 01:00:00,영등포구,중식,국수,불고기,4,23260,서울특별시,0103,93040
2023-03-18 07:00:00,종로구,중식,고기구이,떡볶이,1,28926,서울특별시,0102,28926
2023-03-13 00:00:00,영등포구,일식,초밥,떡볶이,4,27170,서울특별시,0103,108680
2023-03-24 11:00:00,강남구,한식,떡볶이,불고기,3,15639,서울특별시,0101,46917
2023-08-07 22:00:00,영등포구,일식,고기구이,불고기,5,22593,서울특별시,0103,112965
2022-12-18 17:00:00,강남구,분식,떡볶이,필렛스테이크,2,11608,서울특별시,0101,23216
2023-03-01 22:00:00,영등포구,중식,떡볶이,떡볶이,7,24880,서울특별시,0103,174160
2022-12-30 07:00:00,마포구,한식,떡볶이,냉면,8,20215,서울특별시,0105,161720
2023-02-21 01:00:00,마포구,양식,초밥,필렛스테이크,9,16008,서울특별시,0105,144072
2023-07-08 05:00:00,영등포구,한식,국수,떡볶이,1,20704,서울특별시,0103,20704
2022-11-18 00:00:00,강남구,한식,초밥,냉면,2,11929,서울특별시,0101,23858
2023-03-04 14:00:00,종로구,한식,고기구이,냉면,9,20558,서울특별시,0102,185022
2022-11-09 14:00:00,강남구,분식,떡볶이,떡볶이,8,16870,서울특별시,0101,134960
2023-10-14 14:00:00,성동구,분식,스테이크,냉면,6,13044,서울특별시,0104,78264
2023-07-23 18:00:00,마포구,일식,초밥,연어초밥,3,29388,서울특별시,0105,88164
2023-01-28 16:00:00,영등포구,양식,초밥,연어초밥,5,6593,서울특별시,0103,32965
2023-01-12 03:00:00,강남구,양식,스테이크,연어초밥,5,23942,서울특별시,0101,119710
2022-12-07 00:00:00,강남구,양식,초밥,냉면,8,10250,서울특별시,0101,82000
2023-04-22 03:00:00,마포구,일식,떡볶이,필렛스테이크,5,10563,서울특별시,0105,52815
2023-08-02 07:00:00,종로구,분식,떡볶이,필렛스테이크,1,8860,서울특별시,0102,8860
2023-06-01 16:00:00,강남구,양식,떡볶이,냉면,7,7560,서울특별시,0101,52920
2023-09-17 17:00:00,강남구,한식,스테이크,연어초밥,7,8097,서울특별시,0101,56679
2023-03-06 03:00:00,종로구,중식,스테이크,불고기,3,25816,서울특별시,0102,77448
2023-02-10 05:00:00,성동구,분식,국수,냉면,2,28157,서울특별시,0104,56314
2023-04-24 00:00:00,마포구,일식,고기구이,떡볶이,2,19619,서울특별시,0105,39238
2023-01-13 13:00:00,종로구,중식,초밥,연어초밥,8,5346,서울특별시,0102,42768
2023-10-22 04:00:00,성동구,분식,떡볶이,필렛스테이크,5,26612,서울특별시,0104,133060
2023-01-07 15:00:00,강남구,양식,고기구이,떡볶이,5,20046,서울특별시,0101,100230
2023-04-24 07:00:00,강남구,일식,초밥,필렛스테이크,9,18021,서울특별시,0101,162189
2023-05-10 00:00:00,강남구,일식,고기구이,필렛스테이크,1,28686,서울특별시,0101,28686
2022-11-21 18:00:00,마포구,한식,초밥,필렛스테이크,2,15244,서울특별시,0105,30488
2023-04-20 12:00:00,영등포구,중식,고기구이,연어초밥,8,14001,서울특별시,0103,112008
2023-04-15 12:00:00,마포구,일식,스테이크,필렛스테이크,5,24495,서울특별시,0105,122475
